Station Name,Date (Local Standard Time),Air Temp. Min. (C),Air Temp. Min. Source Flag,Air Temp. Min. Record Completeness (%),Air Temp. Max. (C),Air Temp. Max. Source Flag,Air Temp. Max. Record Completeness (%),Air Temp. Avg. (C),Air Temp. Avg. Source Flag,Air Temp. Avg. Record Completeness (%),Precip. (mm),Precip. Source Flag,Precip. Comment,Wind Speed 10 m Avg. (km/h),Wind Speed 10 m Avg. Source Flag,Wind Speed 10 m Avg. Record Completeness (%),Wind Dir. 10 m Avg. ,Wind Dir. 10 m Avg. Source Flag,Wind Dir. 10 m Avg. Record Completeness (%),Fine Fuel Moisture Code,Fine Fuel Moisture Code Source Flag,Fine Fuel Moisture Code Comment,Initial Spread Index,Initial Spread Index Source Flag,Initial Spread Index Comment
Jasper Warden,26-Mar-22,-1.9,ACTUAL,100,7.9,ACTUAL,100,1.7,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],3.9,AGGREGATED,100,313.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,27-Mar-22,-3.7,ACTUAL,100,2.9,ACTUAL,100,-0.1,AGGREGATED,100,5.2,AGGREGATED,using element [Precip. Weighing],3.7,AGGREGATED,100,332.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,28-Mar-22,-1,ACTUAL,100,4.7,ACTUAL,100,1.1,AGGREGATED,100,2.4,AGGREGATED,using element [Precip. Weighing],8.2,AGGREGATED,100,339,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,29-Mar-22,-4.1,ACTUAL,100,9.9,ACTUAL,100,2.3,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.4,AGGREGATED,100,127.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,30-Mar-22,-4.9,ACTUAL,100,10.4,ACTUAL,100,1.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.1,AGGREGATED,100,143,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,31-Mar-22,-2.4,ACTUAL,100,5.1,ACTUAL,100,1.3,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.8,AGGREGATED,100,143.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,01-Apr-22,-4.8,ACTUAL,100,7.7,ACTUAL,100,2.1,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.6,AGGREGATED,100,130.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,02-Apr-22,-3.1,ACTUAL,100,9.3,ACTUAL,100,2.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.7,AGGREGATED,100,147.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,03-Apr-22,-2.7,ACTUAL,100,10.5,ACTUAL,100,3.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],10.2,AGGREGATED,100,110.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,04-Apr-22,-2.3,ACTUAL,100,10.4,ACTUAL,100,3,AGGREGATED,100,0.6,AGGREGATED,using element [Precip. Weighing],7.4,AGGREGATED,100,119.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,05-Apr-22,-2.8,ACTUAL,100,7.5,ACTUAL,100,1.3,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],6.4,AGGREGATED,100,139,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,06-Apr-22,-5.5,ACTUAL,100,7.6,ACTUAL,100,1.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],8.1,AGGREGATED,100,124.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,07-Apr-22,-1.8,ACTUAL,100,17,ACTUAL,100,5.9,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.7,AGGREGATED,100,118.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,08-Apr-22,0.5,ACTUAL,100,11.9,ACTUAL,100,5.8,AGGREGATED,100,1.6,AGGREGATED,using element [Precip. Weighing],7.4,AGGREGATED,100,109.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,09-Apr-22,-1.4,ACTUAL,100,5.2,ACTUAL,100,1.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],8.5,AGGREGATED,100,154.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,10-Apr-22,-2.7,ACTUAL,100,3.7,ACTUAL,100,-0.5,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],9.1,AGGREGATED,100,318,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,11-Apr-22,-7.8,ACTUAL,100,-1.4,ACTUAL,100,-4.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],14.8,AGGREGATED,100,300.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,12-Apr-22,-10.9,ACTUAL,100,-4.3,ACTUAL,100,-8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],19.4,AGGREGATED,100,296.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,13-Apr-22,-11.8,ACTUAL,100,-2.3,ACTUAL,100,-7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],16.3,AGGREGATED,100,306.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,14-Apr-22,-12.1,ACTUAL,100,-0.4,ACTUAL,100,-5.9,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],12.6,AGGREGATED,100,331,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,15-Apr-22,-8.8,ACTUAL,100,2.1,ACTUAL,100,-3.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.3,AGGREGATED,100,336.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,16-Apr-22,-12.4,ACTUAL,100,4.7,ACTUAL,100,-2.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7,AGGREGATED,100,16.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,17-Apr-22,-11.4,ACTUAL,100,7.9,ACTUAL,100,-1.5,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.7,AGGREGATED,100,103.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,18-Apr-22,-11.5,ACTUAL,100,9.1,ACTUAL,100,-0.1,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.3,AGGREGATED,100,116.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,19-Apr-22,-4.2,ACTUAL,100,2.3,ACTUAL,100,-0.6,AGGREGATED,100,2.9,AGGREGATED,using element [Precip. Weighing],5.4,AGGREGATED,100,349,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,20-Apr-22,-4.8,ACTUAL,100,5,ACTUAL,100,-0.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],8.6,AGGREGATED,100,328.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,21-Apr-22,-5.7,ACTUAL,100,11.6,ACTUAL,100,3.3,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],4.9,AGGREGATED,100,276.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,22-Apr-22,-5.2,ACTUAL,100,12.3,ACTUAL,100,3.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.3,AGGREGATED,100,29.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,23-Apr-22,-5.1,ACTUAL,100,14.2,ACTUAL,100,4.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],4.5,AGGREGATED,100,151.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,24-Apr-22,-7.1,ACTUAL,100,16.7,ACTUAL,100,5.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],8.1,AGGREGATED,100,130.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,25-Apr-22,-3.6,ACTUAL,100,15.7,ACTUAL,100,5.9,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],8.3,AGGREGATED,100,129.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,26-Apr-22,-3.5,ACTUAL,100,5.6,ACTUAL,100,1.7,AGGREGATED,100,3.6,AGGREGATED,using element [Precip. Weighing],2.7,AGGREGATED,100,128,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,27-Apr-22,-0.4,ACTUAL,100,9.7,ACTUAL,100,4.3,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.5,AGGREGATED,100,143.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,28-Apr-22,-1.8,ACTUAL,100,10.5,ACTUAL,100,4.3,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.9,AGGREGATED,100,135.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,29-Apr-22,-5.6,ACTUAL,100,11.9,ACTUAL,100,3.5,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.8,AGGREGATED,100,155.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,30-Apr-22,-7.6,ACTUAL,100,13,ACTUAL,100,3.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.9,AGGREGATED,100,298.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,01-May-22,-1.3,ACTUAL,100,13.5,ACTUAL,100,7.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],4.7,AGGREGATED,100,144.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,02-May-22,-3,ACTUAL,100,16.7,ACTUAL,100,6.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],4.5,AGGREGATED,100,120,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,03-May-22,2.1,ACTUAL,100,16.8,ACTUAL,100,9.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.4,AGGREGATED,100,156.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,04-May-22,5,ACTUAL,100,13.7,ACTUAL,100,9.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.3,AGGREGATED,100,133.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,05-May-22,1,ACTUAL,100,16.9,ACTUAL,100,8.9,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.3,AGGREGATED,100,104.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,06-May-22,2.4,ACTUAL,100,14.4,ACTUAL,100,8.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],8.3,AGGREGATED,100,128,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,07-May-22,1.4,ACTUAL,100,11.4,ACTUAL,100,6.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],8.4,AGGREGATED,100,148.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,08-May-22,-2.5,ACTUAL,100,10.9,ACTUAL,100,3.9,AGGREGATED,100,0.3,AGGREGATED,using element [Precip. Weighing],8,AGGREGATED,100,140,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,09-May-22,-1.5,ACTUAL,100,9,ACTUAL,100,3,AGGREGATED,100,0.7,AGGREGATED,using element [Precip. Weighing],6.3,AGGREGATED,100,304.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,10-May-22,-0.5,ACTUAL,100,13.2,ACTUAL,100,5.6,AGGREGATED,100,0.9,AGGREGATED,using element [Precip. Weighing],6.1,AGGREGATED,100,217.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,11-May-22,-1.3,ACTUAL,100,14.5,ACTUAL,100,7.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.5,AGGREGATED,100,122.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,12-May-22,-6,ACTUAL,100,15.7,ACTUAL,100,5.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.3,AGGREGATED,100,130.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,13-May-22,-5.2,ACTUAL,100,12.8,ACTUAL,100,5.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.4,AGGREGATED,100,129.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,14-May-22,-0.7,ACTUAL,100,13.5,ACTUAL,100,6.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.4,AGGREGATED,100,128.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,15-May-22,0.4,ACTUAL,100,15.5,ACTUAL,100,8.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.7,AGGREGATED,100,131.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,16-May-22,2.2,ACTUAL,100,18.5,ACTUAL,100,10.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],8.5,AGGREGATED,100,122.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,17-May-22,1.6,ACTUAL,79.2,12.1,ACTUAL,79.2,5.5,AGGREGATED,79.2,2,AGGREGATED,using element [Precip. Weighing],5.9,AGGREGATED,79.2,93.3,AGGREGATED,79.2,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,18-May-22,-4.5,ACTUAL,100,9.8,ACTUAL,100,2.8,AGGREGATED,100,0.7,AGGREGATED,using element [Precip. Weighing],5.2,AGGREGATED,100,147,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,19-May-22,0.5,ACTUAL,100,8.7,ACTUAL,100,4.4,AGGREGATED,100,6.3,AGGREGATED,using element [Precip. Weighing],5.2,AGGREGATED,100,335.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,20-May-22,-0.1,ACTUAL,100,9.9,ACTUAL,100,4.2,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],10.3,AGGREGATED,100,322,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,21-May-22,-6.6,ACTUAL,100,14.1,ACTUAL,100,4.5,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],3.8,AGGREGATED,100,345.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,22-May-22,-6.3,ACTUAL,100,18.1,ACTUAL,100,6.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.8,AGGREGATED,100,150.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,23-May-22,-4.6,ACTUAL,100,18.3,ACTUAL,100,8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.7,AGGREGATED,100,147.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,24-May-22,-0.2,ACTUAL,100,16.3,ACTUAL,100,8.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.4,AGGREGATED,100,135.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,25-May-22,5,ACTUAL,100,16.4,ACTUAL,100,9.5,AGGREGATED,100,0.9,AGGREGATED,using element [Precip. Weighing],6.4,AGGREGATED,100,130.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,26-May-22,0.6,ACTUAL,100,19.2,ACTUAL,100,10,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.9,AGGREGATED,100,131.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,27-May-22,2,ACTUAL,100,17.1,ACTUAL,100,8.7,AGGREGATED,100,0.9,AGGREGATED,using element [Precip. Weighing],5.7,AGGREGATED,100,128.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,28-May-22,3.1,ACTUAL,100,16.7,ACTUAL,100,9.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.3,AGGREGATED,100,144,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,29-May-22,-2.7,ACTUAL,100,15,ACTUAL,100,7.3,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],12.3,AGGREGATED,100,302,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,30-May-22,4.8,ACTUAL,100,16.7,ACTUAL,100,10.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],14.1,AGGREGATED,100,313.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,31-May-22,0.3,ACTUAL,100,18.7,ACTUAL,100,11.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.3,AGGREGATED,100,346,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,01-Jun-22,4.4,ACTUAL,100,21,ACTUAL,100,13.1,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.5,AGGREGATED,100,345.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,02-Jun-22,-2.8,ACTUAL,100,21.5,ACTUAL,100,11.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],4.8,AGGREGATED,100,135.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,03-Jun-22,1.4,ACTUAL,100,23.9,ACTUAL,100,12.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.2,AGGREGATED,100,138.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,04-Jun-22,8.2,ACTUAL,100,22.1,ACTUAL,100,14.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.1,AGGREGATED,100,134,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,05-Jun-22,6.5,ACTUAL,100,18.1,ACTUAL,100,11.5,AGGREGATED,100,4.4,AGGREGATED,using element [Precip. Weighing],8.1,AGGREGATED,100,335,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,06-Jun-22,5.4,ACTUAL,100,18.7,ACTUAL,100,11.3,AGGREGATED,100,1.9,AGGREGATED,using element [Precip. Weighing],5.7,AGGREGATED,100,122.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,07-Jun-22,7.5,ACTUAL,100,20.5,ACTUAL,100,13.1,AGGREGATED,100,0.7,AGGREGATED,using element [Precip. Weighing],3.4,AGGREGATED,100,106.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,08-Jun-22,3.6,ACTUAL,100,19.4,ACTUAL,100,11.5,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.7,AGGREGATED,100,156.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,09-Jun-22,1.8,ACTUAL,100,21.2,ACTUAL,100,12.9,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.4,AGGREGATED,100,116.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,10-Jun-22,6,ACTUAL,100,18.6,ACTUAL,100,13.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7,AGGREGATED,100,119.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
